GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US25,null,Massachusetts,446120,null,"Cosmetics, beauty supplies, and perfume stores",2017,105,299,413457,60684,15295,3134,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,446130,null,Optical goods stores,2017,138,311,261671,58704,13705,1941,10% to less than 20%,40% to less than 50%,50% to less than 60%
0400000US25,null,Massachusetts,446191,null,Food (health) supplement stores,2017,62,174,125803,18409,4409,722,Less than 10%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,446199,null,All other health and personal care stores,2017,113,169,234191,51862,12413,1214,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,447110,null,Gasoline stations with convenience stores,2017,749,1419,5895931,230503,54295,9802,20% to less than 30%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,447190,null,Other gasoline stations,2017,539,639,1769474,91612,22428,3277,20% to less than 30%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,448110,null,Men's clothing stores,2017,99,180,252243,43710,9836,1440,20% to less than 30%,20% to less than 30%,20% to less than 30%
0400000US25,null,Massachusetts,448120,null,Women's clothing stores,2017,327,727,1053729,164917,38681,8636,30% to less than 40%,40% to less than 50%,40% to less than 50%
0400000US25,null,Massachusetts,448130,null,Children's and infants' clothing stores,2017,62,187,216994,33550,7801,2141,Less than 10%,20% to less than 30%,20% to less than 30%
0400000US25,null,Massachusetts,448140,null,Family clothing stores,2017,200,715,2909122,339920,79309,20793,10% to less than 20%,40% to less than 50%,50% to less than 60%
0400000US25,null,Massachusetts,448150,null,Clothing accessories stores,2017,81,190,236465,30309,7430,1517,40% to less than 50%,30% to less than 40%,20% to less than 30%
0400000US25,null,Massachusetts,448190,null,Other clothing stores,2017,159,253,483726,64049,15135,3186,20% to less than 30%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,448210,null,Shoe stores,2017,139,527,831402,107121,25357,5909,30% to less than 40%,30% to less than 40%,40% to less than 50%
0400000US25,null,Massachusetts,448310,null,Jewelry stores,2017,443,568,751112,100795,25829,3016,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,448320,null,Luggage and leather goods stores,2017,19,31,60972,5843,1403,135,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,451110,null,Sporting goods stores,2017,375,519,862762,112826,25454,5337,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,451120,null,"Hobby, toy, and game stores",2017,132,218,406476,57096,13580,4249,Less than 10%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,451130,null,"Sewing, needlework, and piece goods stores",2017,68,93,82338,13816,3161,839,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,451140,null,Musical instrument and supplies stores,2017,61,75,108655,19127,4593,676,10% to less than 20%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,451211,null,Book stores,2017,90,194,371064,48031,12415,2937,10% to less than 20%,40% to less than 50%,50% to less than 60%
0400000US25,null,Massachusetts,451212,null,News dealers and newsstands,2017,21,30,10985,2311,476,85,10% to less than 20%,20% to less than 30%,10% to less than 20%
0400000US25,null,Massachusetts,452210,null,Department stores,2017,6,71,1334705,226245,56850,9287,Less than 10%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,452311,null,Warehouse clubs and supercenters,2017,5,135,6922120,664947,165982,24874,Less than 10%,20% to less than 30%,30% to less than 40%
0400000US25,null,Massachusetts,452319,null,All other general merchandise stores,2017,184,529,1103343,138305,33112,7859,30% to less than 40%,30% to less than 40%,70% to less than 80%
0400000US25,null,Massachusetts,453110,null,Florists,2017,320,327,138086,30175,7037,1453,10% to less than 20%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,453210,null,Office supplies and stationery stores,2017,42,114,341274,45586,10995,2313,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,453220,null,"Gift, novelty, and souvenir stores",2017,432,609,457611,76296,16394,4452,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,453310,null,Used merchandise stores,2017,289,366,297608,69986,16952,3230,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,453910,null,Pet and pet supplies stores,2017,122,235,419538,67928,17487,2802,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,453920,null,Art dealers,2017,150,155,91828,15013,3076,339,10% to less than 20%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,453991,null,Tobacco stores,2017,216,228,156330,18480,4062,906,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,453998,null,All other miscellaneous store retailers (except tobacco stores),2017,D,D,D,D,D,"1,000 to 2,499 employees",D,D,D
0400000US25,null,Massachusetts,454110,null,Electronic shopping and mail-order houses,2017,760,773,11450154,752805,189392,11320,10% to less than 20%,40% to less than 50%,30% to less than 40%
0400000US25,null,Massachusetts,454210,null,Vending machine operators,2017,66,67,78564,13121,3353,383,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,454310,null,Fuel dealers,2017,397,450,2038262,273549,71037,5084,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,454390,null,Other direct selling establishments,2017,411,438,715914,129669,32586,2924,10% to less than 20%,Less than 10%,Less than 10%
