GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US04,null,Arizona,447110,null,Gasoline stations with convenience stores,2017,531,1541,7598721,340248,79770,16114,Less than 10%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,447190,null,Other gasoline stations,2017,73,123,1890215,57252,13473,2475,Less than 10%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,448110,null,Men's clothing stores,2017,51,95,115912,19517,4634,717,20% to less than 30%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,448120,null,Women's clothing stores,2017,207,518,566599,82795,21516,5989,30% to less than 40%,30% to less than 40%,40% to less than 50%
0400000US04,null,Arizona,448130,null,Children's and infants' clothing stores,2017,26,106,116529,16749,4151,1244,Less than 10%,30% to less than 40%,20% to less than 30%
0400000US04,null,Arizona,448140,null,Family clothing stores,2017,159,599,2121843,239433,51507,15355,Less than 10%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,448150,null,Clothing accessories stores,2017,72,163,136919,19558,5185,1262,50% to less than 60%,30% to less than 40%,20% to less than 30%
0400000US04,null,Arizona,448190,null,Other clothing stores,2017,137,218,324181,46104,10838,2215,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,448210,null,Shoe stores,2017,109,464,589546,65373,16790,4194,30% to less than 40%,20% to less than 30%,40% to less than 50%
0400000US04,null,Arizona,448310,null,Jewelry stores,2017,276,375,492305,75877,19827,2243,10% to less than 20%,10% to less than 20%,Less than 10%
0400000US04,null,Arizona,448320,null,Luggage and leather goods stores,2017,17,24,43051,3316,826,97,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,451110,null,Sporting goods stores,2017,312,435,826104,98016,23933,4637,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,451120,null,"Hobby, toy, and game stores",2017,79,149,324770,41107,10064,2746,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,451130,null,"Sewing, needlework, and piece goods stores",2017,43,62,75992,10546,2542,799,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,451140,null,Musical instrument and supplies stores,2017,51,66,73842,11687,2823,527,Less than 10%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,451211,null,Book stores,2017,49,129,190101,24957,6331,1759,10% to less than 20%,40% to less than 50%,50% to less than 60%
0400000US04,null,Arizona,451212,null,News dealers and newsstands,2017,7,8,5075,610,155,39,50% to less than 60%,50% to less than 60%,50% to less than 60%
0400000US04,null,Arizona,452210,null,Department stores,2017,6,78,1201948,175190,42843,8480,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,452311,null,Warehouse clubs and supercenters,2017,5,195,14398322,1322677,344934,45724,Less than 10%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,452319,null,All other general merchandise stores,2017,111,579,1072210,115708,28564,7150,10% to less than 20%,20% to less than 30%,40% to less than 50%
0400000US04,null,Arizona,453110,null,Florists,2017,120,143,65409,12766,3287,663,20% to less than 30%,Less than 10%,Less than 10%
0400000US04,null,Arizona,453210,null,Office supplies and stationery stores,2017,44,105,216643,26485,6502,1271,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,453220,null,"Gift, novelty, and souvenir stores",2017,279,378,292184,51641,11931,3069,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US04,null,Arizona,453310,null,Used merchandise stores,2017,267,481,482821,132248,33594,6876,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,453910,null,Pet and pet supplies stores,2017,136,240,474175,74279,19579,3520,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,453920,null,Art dealers,2017,126,131,71329,10570,2504,369,10% to less than 20%,Less than 10%,Less than 10%
0400000US04,null,Arizona,453930,null,Manufactured (mobile) home dealers,2017,35,47,95221,8548,2036,170,Less than 10%,Less than 10%,20% to less than 30%
0400000US04,null,Arizona,453991,null,Tobacco stores,2017,200,231,238947,21366,5304,947,20% to less than 30%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,453998,null,All other miscellaneous store retailers (except tobacco stores),2017,350,476,540908,81732,18979,2634,10% to less than 20%,Less than 10%,Less than 10%
0400000US04,null,Arizona,454110,null,Electronic shopping and mail-order houses,2017,991,1018,13051501,791872,186587,19449,10% to less than 20%,20% to less than 30%,10% to less than 20%
0400000US04,null,Arizona,454210,null,Vending machine operators,2017,75,81,159305,22872,6033,705,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,454310,null,Fuel dealers,2017,41,86,183863,24023,6279,591,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,454390,null,Other direct selling establishments,2017,556,588,686569,87325,21335,2408,30% to less than 40%,Less than 10%,10% to less than 20%
