GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US48,null,Texas,448210,null,Shoe stores,2017,337,2074,3133453,329525,81277,20906,30% to less than 40%,30% to less than 40%,40% to less than 50%
0400000US48,null,Texas,448310,null,Jewelry stores,2017,937,1366,2262838,291759,81853,8413,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US48,null,Texas,448320,null,Luggage and leather goods stores,2017,24,69,250044,17280,4166,433,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US48,null,Texas,451110,null,Sporting goods stores,2017,884,1203,4727662,469327,105259,20404,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US48,null,Texas,451120,null,"Hobby, toy, and game stores",2017,302,638,1700353,208700,47696,12973,Less than 10%,Less than 10%,Less than 10%
0400000US48,null,Texas,451130,null,"Sewing, needlework, and piece goods stores",2017,189,238,222774,29915,7259,2155,Less than 10%,Less than 10%,Less than 10%
0400000US48,null,Texas,451140,null,Musical instrument and supplies stores,2017,161,245,423503,66167,15522,2438,Less than 10%,Less than 10%,Less than 10%
0400000US48,null,Texas,451211,null,Book stores,2017,134,441,755258,84207,22723,5756,Less than 10%,30% to less than 40%,40% to less than 50%
0400000US48,null,Texas,451212,null,News dealers and newsstands,2017,33,37,19586,3997,987,196,Less than 10%,Less than 10%,30% to less than 40%
0400000US48,null,Texas,452210,null,Department stores,2017,8,343,5870650,857853,220639,38774,Less than 10%,10% to less than 20%,10% to less than 20%
0400000US48,null,Texas,452311,null,Warehouse clubs and supercenters,2017,4,680,48191827,4647386,1185150,173172,Less than 10%,10% to less than 20%,10% to less than 20%
0400000US48,null,Texas,452319,null,All other general merchandise stores,2017,493,3632,5749393,532501,133477,31853,Less than 10%,Less than 10%,40% to less than 50%
0400000US48,null,Texas,453110,null,Florists,2017,810,840,337049,75223,18951,3882,10% to less than 20%,Less than 10%,Less than 10%
0400000US48,null,Texas,453210,null,Office supplies and stationery stores,2017,197,452,982524,105250,25184,5494,Less than 10%,Less than 10%,Less than 10%
0400000US48,null,Texas,453220,null,"Gift, novelty, and souvenir stores",2017,1000,1497,1204615,188953,45047,11079,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US48,null,Texas,453310,null,Used merchandise stores,2017,947,1399,1363145,297287,73253,15764,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US48,null,Texas,453910,null,Pet and pet supplies stores,2017,281,678,1515033,204503,50307,9199,Less than 10%,Less than 10%,Less than 10%
0400000US48,null,Texas,453920,null,Art dealers,2017,202,203,107667,15926,4003,509,10% to less than 20%,Less than 10%,Less than 10%
0400000US48,null,Texas,453930,null,Manufactured (mobile) home dealers,2017,128,255,858934,75876,17712,1459,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US48,null,Texas,453991,null,Tobacco stores,2017,490,587,482285,47635,11643,2333,30% to less than 40%,10% to less than 20%,10% to less than 20%
0400000US48,null,Texas,453998,null,All other miscellaneous store retailers (except tobacco stores),2017,1208,1572,1271367,208662,48410,7305,10% to less than 20%,Less than 10%,Less than 10%
0400000US48,null,Texas,454110,null,Electronic shopping and mail-order houses,2017,2409,2510,22065364,1774563,409310,41607,10% to less than 20%,30% to less than 40%,20% to less than 30%
0400000US48,null,Texas,454210,null,Vending machine operators,2017,276,316,492248,83792,20503,2230,20% to less than 30%,40% to less than 50%,30% to less than 40%
0400000US48,null,Texas,454310,null,Fuel dealers,2017,231,338,815194,120930,29583,2601,30% to less than 40%,20% to less than 30%,20% to less than 30%
0400000US48,null,Texas,454390,null,Other direct selling establishments,2017,1323,1452,1862247,283420,68834,7841,Less than 10%,Less than 10%,10% to less than 20%
